Contact ID	Yardi ID	Yardi HOH ID	Birth Year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Quantity	Date	MO Reason
003U000001otBIM	20484	20484	1951	60	6/30/11		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBC9	20485	20485	1971	24	10/1/94		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Lease Violation	0	3/3/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Lease Violation	0	6/26/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Lease Violation	0	3/24/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Lease Violation	0	3/27/17	
003U000001otBKh	20486	20486	1968	45	8/9/13		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Lease Violation	0	2/27/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBOt	20487	20487	1949	65	12/3/14		Prop Mgmt	Resident Relations	0	5/4/17	
003U000001otBHs	20488	20488	1900	111	4/4/11	11/3/16	Prop Mgmt	Resident Relations	0	2/16/17	Death
003U000001otBEK	20489	20489	1969	35	3/1/04		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBK8	20490	20490	1966	46	2/1/13		Prop Mgmt	Lease Violation	0	1/30/17	
003U000001otBK8	20490	20490	1966	46	2/1/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBFS	20491	20491	1965	41	8/1/06		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBPD	20492	20492	1961	53	1/22/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBKc	20493	20493	1950	63	6/3/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBCO	20494	20494	1963	33	3/1/97		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBCO	20494	20494	1963	33	3/1/97		Prop Mgmt	Lease Violation	0	5/23/17	
003U000001otBQG	20495	20495	1982	32	5/14/15	3/31/17	Prop Mgmt	Lease Violation	0	6/12/17	
003U000001otBQG	20495	20495	1982	32	5/14/15	3/31/17	Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBQG	20495	20495	1982	32	5/14/15	3/31/17	Prop Mgmt	Lease Violation	0	5/26/17	
003U000001otBQG	20495	20495	1982	32	5/14/15	3/31/17	Prop Mgmt	Lease Violation	0	4/24/17	
003U000001otBBz	20496	20496	1928	65	9/1/93		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBKr	20497	20497	1956	58	9/3/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBNW	20499	20499	1994	20	9/11/14		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBJy	20500	20500	1956	57	1/16/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBPh	20501	20501	1956	59	4/16/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBPh	20501	20501	1956	59	4/16/15		Prop Mgmt	Lease Violation	0	6/8/17	
003U000001otBKD	20502	20502	1953	59	2/1/13	6/30/17	Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBIl	20503	20503	1951	60	10/13/11	5/30/17	Prop Mgmt	Resident Relations	0	2/16/17	Health and Wellness
003U000001otBTe	20506	20506	1930	85	11/6/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBTe	20506	20506	1930	85	11/6/15		Prop Mgmt	Lease Violation	0	3/14/17	
003U000001otBDb	20507	20507	1937	65	11/4/02		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBQL	20508	20508	1991	24	5/15/15	4/14/17	Prop Mgmt	Resident Relations	0	2/16/17	Change in Household Composition
003U000001otBMx	20509	20509	1965	49	8/1/14		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBLB	20510	20510	1962	52	10/7/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBEP	20511	20511	1977	26	3/15/04		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBPI	20512	20512	1987	27	1/27/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBR9	20513	20513	1962	53	6/19/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBHO	20515	20515	1938	72	5/1/10		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBMT	20516	20516	1965	49	6/1/14		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBPr	20518	20518	1988	27	4/25/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Lease Violation	0	3/15/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBQ1	20519	20519	1983	32	5/1/15		Prop Mgmt	Resident Relations	0	4/17/17	
003U000001otBHi	20520	20520	1949	62	2/1/11		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBTZ	20521	20521	1992	24	11/1/15		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBEt	20522	20522	1943	63	8/1/05		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBHJ	20524	20524	1960	50	4/1/10		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBJt	20527	20527	1972	40	1/11/13		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001mXgbx	16988;20528	20528	1974	41	7/2/15	9/30/15	Prop Mgmt	Lease Violation	0	6/26/17	
003U000001mXgbx	16988;20528	20528	1974	41	7/2/15	9/30/15	Prop Mgmt	Lease Violation	0	6/22/17	
003U000001mXgbx	16988;20528	20528	1974	41	7/2/15	9/30/15	Prop Mgmt	Resident Relations	0	2/16/17	
003U000001mXgbx	16988;20528	20528	1974	41	7/2/15	9/30/15	Prop Mgmt	Resident Relations	0	5/17/17	
003U000001otBIb	20529	20529	1959	52	9/1/11		Prop Mgmt	Resident Relations	0	2/16/17	
003U000001otBFw	20530	20530	1957	51	9/1/08	3/31/17	Prop Mgmt	Resident Relations	0	2/16/17	Reasonable Accommodation/Accessibility
003U000001ouE1v	20532	20532	1900	117	7/1/16		Prop Mgmt	Late Rent	69	1/1/17	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		9/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		8/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		7/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		12/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		11/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		10/1/14	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		7/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		6/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		5/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		3/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		12/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		1/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		11/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		10/1/15	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		4/1/16	
003U000001mXeRY	14558;20536	20536	1994	20	6/20/14	8/31/16	Prop Mgmt	Late Rent		2/1/16	
0030B00001tvrAU	20541	20541	1961	56	9/9/16	1/31/17	Prop Mgmt	Late Rent	41	1/1/17	Moved to Project-Based Housing or Received Tenant-Based Subsidy
0030B00001swBi2	20542	20542	1955	62	8/15/16		Prop Mgmt	Late Rent	41	2/1/17	
0030B00001swBi2	20542	20542	1955	62	8/15/16		Prop Mgmt	Late Rent	0	4/1/17	
0030B00001tF8xB	20543	20543	1968	48	9/1/16		Prop Mgmt	Late Rent	88	4/1/17	
0030B00001tF8xB	20543	20543	1968	48	9/1/16		Prop Mgmt	Late Rent	88	5/1/17	
003U000001sJZlp	20560	20560	1988	28	8/1/16		Prop Mgmt	Payment Plan	0	3/21/17	
003U000001sJZlp	20560	20560	1988	28	8/1/16		Prop Mgmt	Payment Plan	0	11/17/16	
003U000001sJZlp	20560	20560	1988	28	8/1/16		Prop Mgmt	Payment Plan	0	5/23/17	
003U000001sJZlp	20560	20560	1988	28	8/1/16		Prop Mgmt	Payment Plan	0	5/15/17	
003U000001sLotE	20562	20562	1999	18	8/12/16		Prop Mgmt	Late Rent	12	10/1/16	
003U000001sLotE	20562	20562	1999	18	8/12/16		Prop Mgmt	Late Rent	18	9/1/16	
0030B00001tDzMO	20563	20563	1997	20	8/31/16	11/30/16	Prop Mgmt	Payment Plan	0	11/10/16	Skip
0030B00001tDzMO	20563	20563	1997	20	8/31/16	11/30/16	Prop Mgmt	Payment Plan	0	11/21/16	Skip
0030B00001tDzMO	20563	20563	1997	20	8/31/16	11/30/16	Prop Mgmt	Payment Plan	0	10/24/16	Skip
0030B00001vElhQ	20565	20565	1999	17	10/17/16		Prop Mgmt	Late Rent	5	4/1/17	
0030B00001vElhQ	20565	20565	1999	17	10/17/16		Prop Mgmt	Late Rent	4	2/1/17	
003U000001mXfiQ	2057	2057	1934	75	1/30/09	4/3/15	Prop Mgmt	Late Rent		2/1/14	Desired Amenities
003U000001sKL2Z	20579	20579	1977	40	8/1/16		Prop Mgmt	Late Rent	69	1/1/17	
0030B00001tF0e0	20581	20581	1900	117	9/1/16	1/31/17	Prop Mgmt	Payment Plan	0	11/11/16	Non-Payment of Rent
0030B00001tF0e0	20581	20581	1900	117	9/1/16	1/31/17	Prop Mgmt	Late Rent	62	1/1/17	Non-Payment of Rent
0030B00001tF0e0	20581	20581	1900	117	9/1/16	1/31/17	Prop Mgmt	Complaint	0	11/28/16	Non-Payment of Rent
0030B00001tF0e0	20581	20581	1900	117	9/1/16	1/31/17	Prop Mgmt	Lease Violation	0	11/28/16	Non-Payment of Rent
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Late Rent	14	3/1/17	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Payment Plan	0	11/11/16	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Payment Plan	0	12/5/16	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Late Rent	14	4/1/17	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Late Rent	14	1/1/17	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Payment Plan	0	11/28/16	
003U000001rApeO	20584	20584	1900	117	7/15/16		Prop Mgmt	Late Rent	14	5/1/17	
003U000001sKgin	20585	20585	1933	83	8/1/16		Prop Mgmt	Late Rent	56	4/1/17	
003U000001sKgin	20585	20585	1933	83	8/1/16		Prop Mgmt	Late Rent	56	1/1/17	
003U000001rABH7	20597	20597	1978	38	7/19/16	8/31/16	Prop Mgmt	Lease Violation	0	9/27/16	Skip
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Lease Violation	0	6/27/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Late Rent	8	6/1/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Late Rent	7	1/1/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Late Rent	8	4/1/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Payment Plan	0	1/19/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Lease Violation	0	2/28/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Resident Relations	0	1/4/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Lease Violation	0	2/2/17	
003U000001sMSqI	20599	20599	1992	24	8/5/16		Prop Mgmt	Complaint	0	10/21/16	
003U000001q7zMk	20603	20603	1993	23	7/19/16	4/12/17	Prop Mgmt	Payment Plan	0	6/26/17	Lease Violation(s)
003U000001q7zMk	20603	20603	1993	23	7/19/16	4/12/17	Prop Mgmt	Payment Plan	0	5/19/17	Lease Violation(s)
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	10/1/16	
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	4/1/17	
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	6/1/17	
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	1/1/17	
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	11/1/16	
003U000001sMSqm	20604	20604	1997	19	8/16/16		Prop Mgmt	Late Rent	0	3/1/17	
003U000001sLotJ	20605	20605	1997	19	8/12/16		Prop Mgmt	Payment Plan	0	10/27/16	
0030B00001tDLDk	20608	20608	1993	23	8/12/16		Prop Mgmt	Payment Plan	0	3/22/17	
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	8/23/16	Lease Violation(s)
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	4/6/17	Lease Violation(s)
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	8/30/16	Lease Violation(s)
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	9/6/16	Lease Violation(s)
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	2/6/17	Lease Violation(s)
003U000001baSLb	18031;17059;20611	20611	1975	40	7/30/15	2/13/17	Prop Mgmt	Payment Plan	0	5/4/17	Lease Violation(s)
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Late Rent	23	11/1/16	
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Payment Plan		8/12/16	
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Late Rent	0	10/1/16	
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Late Rent	3	4/1/17	
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Late Rent	23	1/1/17	
003U000001sJZmd	20612	20612	1998	18	8/3/16		Prop Mgmt	Payment Plan	0	11/21/16	
003U000001rASBc	20613	20613	1962	54	7/26/16		Prop Mgmt	Payment Plan	0	10/25/16	
003U000001rASBc	20613	20613	1962	54	7/26/16		Prop Mgmt	Resident Relations	0	8/29/16	
003U000001sJZlz	20614	20614	1984	32	8/1/16	12/31/16	Prop Mgmt	Resident Relations	0	10/6/16	Death
003U000001sKgj2	20623	20623	1991	26	8/5/16		Prop Mgmt	Resident Relations	0	1/23/17	
0030B00001swBi7	20626	20626	1990	26	8/19/16		Prop Mgmt	Payment Plan	0	5/26/17	
0030B00001tDzMY	20634	20634	1956	60	8/31/16		Prop Mgmt	Late Rent	17	9/1/16	
0030B00001tDzMY	20634	20634	1956	60	8/31/16		Prop Mgmt	Payment Plan	0	9/6/16	
0030B00001tDzMY	20634	20634	1956	60	8/31/16		Prop Mgmt	Payment Plan	0	9/7/16	
0030B00001tDzMY	20634	20634	1956	60	8/31/16		Prop Mgmt	Resident Relations	0	3/25/17	
0030B00001tDzMY	20634	20634	1956	60	8/31/16		Prop Mgmt	Payment Plan	0	9/12/16	
0030B00001tEpwe	20638	20638	1997	19	9/1/16	4/30/17	Prop Mgmt	Lease Violation	0	2/23/17	Relocation
003U000001sJZmT	20641	20641	1990	26	8/1/16		Prop Mgmt	Payment Plan	0	3/22/17	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	4/21/17	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	11/6/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	11/7/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	4/6/17	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	8/30/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan		8/12/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	9/6/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	10/5/16	
003U000001mXg87	20643;16688	20643	1955	60	7/1/15	7/31/16	Prop Mgmt	Payment Plan	0	9/12/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Payment Plan		6/14/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Payment Plan		8/5/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Late Rent		1/1/14	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Late Rent		1/1/15	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Late Rent	5	1/1/17	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Late Rent	5	12/1/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Payment Plan		7/9/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Payment Plan		7/11/16	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Late Rent	5	5/1/17	
003U000001mXchP	5790;20646	20646	1962	49	11/22/10	8/31/16	Prop Mgmt	Payment Plan	0	12/14/16	
003U000001sKgjH	20653	20653	1969	47	8/11/16		Prop Mgmt	Payment Plan	0	12/9/16	
003U000001sKgjH	20653	20653	1969	47	8/11/16		Prop Mgmt	Late Rent	38	12/1/16	
003U000001sJZmY	20656	20656	1960	56	8/2/16		Prop Mgmt	Late Rent	41	4/1/17	
003U000001mXh8E	17501;20662	20662	1960	56	12/15/15	7/31/16	Prop Mgmt	Payment Plan	0	10/5/16	
003U000001mXh8E	17501;20662	20662	1960	56	12/15/15	7/31/16	Prop Mgmt	Payment Plan		8/12/16	
003U000001mXh8E	17501;20662	20662	1960	56	12/15/15	7/31/16	Prop Mgmt	Payment Plan	0	9/6/16	
003U000001mXh8E	17501;20662	20662	1960	56	12/15/15	7/31/16	Prop Mgmt	Payment Plan	0	9/12/16	
0030B00001twf0v	20666	20666	1955	61	9/13/16		Prop Mgmt	Late Rent	6	3/1/17	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent	26	10/1/16	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		8/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		7/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		6/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		2/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		12/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		1/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		11/1/14	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		9/1/15	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		12/1/15	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent		3/1/16	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent	69	6/1/17	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent	27	11/1/16	
003U000001hJ5aC	10672;20668	20668	1990	22	6/1/12	7/11/16	Prop Mgmt	Late Rent	69	12/1/16	
0030B00001tDzLu	20670	20670	1994	23	8/5/16		Prop Mgmt	Late Rent	24	11/1/16	
0030B00001tDzLu	20670	20670	1994	23	8/5/16		Prop Mgmt	Late Rent	16	6/1/17	
0030B00001tDzLu	20670	20670	1994	23	8/5/16		Prop Mgmt	Late Rent	56	2/1/17	
003U000001mXiEg	13387;20673	20673	1969	45	11/4/13	6/30/16	Prop Mgmt	Lease Violation	0	3/13/17	
003U000001sLotO	20674	20674	1959	57	8/15/16	5/2/17	Prop Mgmt	Resident Relations	0	9/21/16	Death
003U000001sLotO	20674	20674	1959	57	8/15/16	5/2/17	Prop Mgmt	Resident Relations	0	4/21/17	Death
003U000001sLotO	20674	20674	1959	57	8/15/16	5/2/17	Prop Mgmt	Resident Relations	0	5/2/17	Death
003U000001mXfw6	fam27067;20675	20675	1954	57	12/14/10	6/30/17	Prop Mgmt	Payment Plan	0	12/19/16	Relocation
003U000001mXiOR	17396;20680	20680	1979	36	11/13/15	7/14/16	Prop Mgmt	Payment Plan	0	10/4/16	
003U000001mXiOR	17396;20680	20680	1979	36	11/13/15	7/14/16	Prop Mgmt	Payment Plan		6/29/16	
003U000001mXiOR	17396;20680	20680	1979	36	11/13/15	7/14/16	Prop Mgmt	Payment Plan	0	9/6/16	
003U000001mXiOR	17396;20680	20680	1979	36	11/13/15	7/14/16	Prop Mgmt	Payment Plan		7/25/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	25	2/1/17	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	0	11/1/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Payment Plan	0	11/10/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	25	10/1/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Payment Plan	0	11/16/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	0	1/1/17	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	0	12/1/16	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Payment Plan	0	3/6/17	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Late Rent	25	3/1/17	
0030B00001twoL4	20681	20681	1946	71	9/15/16		Prop Mgmt	Payment Plan	0	11/22/16	
0030B00001tvUCi	20690	20690	1900	117	9/1/16	6/25/17	Prop Mgmt	Payment Plan	0	1/20/17	Purchase of Home
0030B00001tvUCi	20690	20690	1900	117	9/1/16	6/25/17	Prop Mgmt	Late Rent	62	1/1/17	Purchase of Home
003U000001sMp4C	20691	20691	1993	23	8/4/16		Prop Mgmt	Late Rent	63	4/1/17	
003U000001sMp4C	20691	20691	1993	23	8/4/16		Prop Mgmt	Late Rent	31	6/1/17	
003U000001sMSqr	20694	20694	1989	28	8/18/16	11/30/16	Prop Mgmt	Late Rent	26	11/1/16	Skip
003U000001sMSqr	20694	20694	1989	28	8/18/16	11/30/16	Prop Mgmt	Lease Violation	0	8/29/16	Skip
0030B00001tEpwy	20701	20701	1953	63	9/2/16		Prop Mgmt	Payment Plan	0	11/7/16	
0030B00001tEpwy	20701	20701	1953	63	9/2/16		Prop Mgmt	Payment Plan	0	11/8/16	
0030B00001tEpwy	20701	20701	1953	63	9/2/16		Prop Mgmt	Payment Plan	0	11/9/16	
0030B00001tEpwy	20701	20701	1953	63	9/2/16		Prop Mgmt	Late Rent	51	11/1/16	
0030B00001tyF6q	20718	20718	1990	26	9/23/16		Prop Mgmt	Late Rent	30	10/1/16	
003U0000013FSju	18094;13159;20733	20733	1987	27	8/23/13	5/12/17	Prop Mgmt	Payment Plan	0	8/23/16	Blank
003U0000013FSju	18094;13159;20733	20733	1987	27	8/23/13	5/12/17	Prop Mgmt	Payment Plan	0	8/30/16	Blank
003U0000013FSju	18094;13159;20733	20733	1987	27	8/23/13	5/12/17	Prop Mgmt	Payment Plan	0	9/6/16	Blank
003U000001mXgO0	17004;20736	20736	1997	18	8/12/15	7/17/16	Prop Mgmt	Late Rent		10/1/15	
003U000001mXgO0	17004;20736	20736	1997	18	8/12/15	7/17/16	Prop Mgmt	Late Rent		2/1/16	
003U000001mXgO0	17004;20736	20736	1997	18	8/12/15	7/17/16	Prop Mgmt	Late Rent		1/1/16	
003U000001mXgO0	17004;20736	20736	1997	18	8/12/15	7/17/16	Prop Mgmt	Late Rent	5	4/1/17	
003U000001V5zBH	14763;20737	20737	1958	56	9/5/14	3/31/17	Prop Mgmt	Late Rent	5	4/1/17	Moved to Project-Based Housing or Received Tenant-Based Subsidy
0030B00001twoKp	20744	20744	1982	34	8/5/16		Prop Mgmt	Late Rent	17	4/1/17	
0030B00001twoKp	20744	20744	1982	34	8/5/16		Prop Mgmt	Late Rent	17	11/1/16	
0030B00001vElgw	20747	20747	1982	34	10/15/16		Prop Mgmt	Late Rent	117	11/1/16	
0030B00001vElgw	20747	20747	1982	34	10/15/16		Prop Mgmt	Late Rent	6	12/1/16	
0030B00001vElgw	20747	20747	1982	34	10/15/16		Prop Mgmt	Payment Plan	0	11/18/16	
