Contact ID	Yardi ID	Yardi HOH ID	HOH	birth year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Sub-Type	Resource	Reason	Quantity	Cause Date	Date	HH MO Reason
003U000001hJ5VR	18103	18103	1	1992	23	12/29/15		Housing Stability	Direct Support			Proactive			6/17/16	
003U000001hJ5VR	18103	18103	1	1992	23	12/29/15		Housing Stability	Direct Support			Proactive			5/15/17	
003U000001hJ5VR	18103	18103	1	1992	23	12/29/15		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/21/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Connection to Community Resource	Information & Referrals		Energy Assistance	Proactive			9/8/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support			Proactive			4/18/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Community Involvement	Proactive			4/19/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Housing Stability		Housing	Reactive			5/10/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Family/Social Relations; Housing; Safety	Proactive			8/30/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Community Involvement	Proactive			8/23/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Housing; Income	Proactive			6/30/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Housing; Legal; Pet Care	Proactive			1/31/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Conflict Resolution; Housing; Pet Care	Proactive			1/27/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Pet Care	Proactive			1/27/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Conflict Resolution/Mediation		Housing; Mental Health; Pet Care	Proactive			1/25/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Housing Stability		Housing	Reactive			3/8/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Energy Assistance	Proactive			9/7/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Direct Support		Conflict Resolution; Housing	Proactive			1/18/17	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Housing Stability		Housing	Reactive			5/18/16	
003U000001baSLM	18105	18105	1	1987	28	12/30/15		Housing Stability	Housing Stability		Community Involvement; Housing	Reactive			3/29/16	
003U000001mXhHS	7566;18239	18239	0	1963	47	2/3/11	12/31/15	Housing Stability	Outreach		Community Involvement; Life Skills; Volunteer Opportunities	Proactive			9/26/16	
003U000001mXhHS	7566;18239	18239	0	1963	47	2/3/11	12/31/15	Housing Stability	Outreach		Community Involvement; Life Skills; Volunteer Opportunities	Proactive			9/16/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Material Goods	Material Goods		Bus Cards	Proactive	2		11/28/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Material Goods	Material Goods		Bus Cards	Proactive	2		12/19/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Material Goods	Material Goods		Bus Cards	Proactive	2		1/13/17	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Material Goods	Material Goods		Bus Cards	Proactive	2		4/24/17	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Material Goods	Material Goods		Food	Proactive	13		9/2/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability			Reactive			5/7/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Transportation	Reactive			5/16/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Housing	Reactive			5/13/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Housing	Reactive			5/12/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Housing	Reactive			5/9/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Housing	Reactive			5/12/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	New Resident Orientation		Food; Housing	Proactive			2/29/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Volunteer Opportunities	Proactive			6/20/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Family/Social Relations	Proactive			11/28/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Housing; Income	Proactive			6/3/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Housing	Proactive			8/5/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Conflict Resolution; Housing	Proactive			9/6/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Employment; Family/Social Relations	Proactive			1/23/17	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Community Involvement	Proactive			10/29/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Volunteer Opportunities	Proactive			2/24/17	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Volunteer Opportunities	Proactive			5/23/16	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Direct Support		Community Involvement	Proactive			6/5/17	
003U000001bclYh	18249	18249	1	1984	31	1/25/16		Housing Stability	Housing Stability		Volunteer Opportunities	Reactive			3/19/16	
003U000001hJ5GM	18257	18257	1	1989	27	1/26/16		Material Goods	Material Goods		Toys for Tots	Proactive	1		12/28/16	
003U000001hJ5GM	18257	18257	1	1989	27	1/26/16		Housing Stability	Direct Support			Proactive			12/23/16	
003U000001hJ5GM	18257	18257	1	1989	27	1/26/16		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		6/1/17	6/12/17	
003U000001hJ5GM	18257	18257	1	1989	27	1/26/16		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		3/1/17	3/10/17	
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		9/1/16	9/14/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			9/8/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			9/7/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		2/1/17	2/16/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			1/27/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Direct Support			Proactive			6/23/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		12/1/16	12/16/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Direct Support			Proactive			11/3/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		1/1/17	1/18/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Direct Support			Proactive			9/29/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Recertification		Reactive		11/10/16	11/15/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Lease Education			Proactive			10/20/16	Non-Payment of Rent
003U000001hJ5mW	fam34049	18270	0	2013	3	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Recertification		Reactive		11/10/16	11/15/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		11/1/16	12/8/16	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/13/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			6/1/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			2/17/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive			2/17/17	Non-Payment of Rent
003U000001hJ5b5	18270	18270	1	1994	21	2/1/16	6/14/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		3/1/17	3/21/17	Non-Payment of Rent
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Material Goods	Material Goods		Welcome Basket	Proactive			1/12/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Connection to Community Resource			Clothing				2/15/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		5/1/17	5/17/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		2/1/17	2/15/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Proactive			5/12/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	New Resident Orientation		Welcome Basket	Proactive	1		2/8/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		6/1/17	6/15/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Recertification	Food; Housing; Income	Proactive			5/19/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Gift Card	Reactive			8/29/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Rental Assistance	Reactive		12/1/16	12/14/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Domestic Violence; Safety	Reactive			2/3/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Rental Assistance	Reactive		1/1/17	1/18/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Lease Violation	Domestic Violence	Reactive			1/26/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/14/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Lease Violation	Domestic Violence; Education; Safety	Reactive			2/20/17	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		11/1/16	12/8/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Lease warning	Rental Assistance	Reactive			9/5/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Housing Stability		Employment	Reactive			2/29/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Housing Stability		Employment	Proactive			2/1/16	
003U000001bcFcN	18277;14109	18277	0	1995	18	3/31/14	1/15/16	Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			3/10/16	
003U000001eby6h	18283	18283	1	1994	22	3/2/16		Material Goods	Material Goods		Back to School Supplies	Proactive	1		8/18/16	
003U000001eby6h	18283	18283	1	1994	22	3/2/16		Material Goods	Material Goods		Gift Card	Proactive	10		8/18/16	
003U000001eby6h	18283	18283	1	1994	22	3/2/16		Material Goods	Material Goods		Furniture	Proactive	3		9/29/16	
003U000001eby6h	18283	18283	1	1994	22	3/2/16		Housing Stability	Direct Support		Housing	Proactive			2/23/17	
003U000001eby6h	18283	18283	1	1994	22	3/2/16		Housing Stability	Housing Stability		Housing	Reactive			3/22/16	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Direct Support			Proactive			4/7/17	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Direct Support			Proactive			9/9/16	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Housing Stability			Proactive			5/13/16	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Direct Support			Proactive			3/20/17	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		9/1/16	9/15/16	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Direct Support			Proactive			6/13/16	
003U000001hJ5KY	18287	18287	1	1987	29	1/22/16		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/21/17	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Housing Stability			Proactive			4/29/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Housing Stability			Proactive			6/2/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Direct Support			Proactive			7/28/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Direct Support			Proactive			2/9/17	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Advocacy			Proactive			6/17/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Direct Support			Proactive			11/17/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Direct Support			Proactive			8/4/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Eviction Prevention	Recertification		Reactive		11/10/16	11/15/16	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/28/17	
003U000001hJ5J6	18308	18308	1	1971	45	2/19/16	4/30/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		3/1/17	3/15/17	
003U000001V5zce	18323;16299	18323	0	1930	65	4/1/95	2/29/16	Connection to Community Resource							2/1/16	Relocation
003U000001V5zce	18323;16299	18323	0	1930	65	4/1/95	2/29/16	Connection to Community Resource				Proactive			2/23/16	Relocation
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		12/1/16	12/20/16	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Direct Support		Rental Assistance	Proactive			12/19/16	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Direct Support		Rental Assistance	Proactive			12/20/16	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Direct Support		Community Involvement; Volunteer Opportunities	Proactive			12/21/16	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive		1/1/17	2/2/17	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Direct Support		Housing	Proactive			2/3/17	Non-Payment of Rent
003U000001ezPFe	18341	18341	1	1971	44	2/23/16	2/6/17	Housing Stability	Direct Support		Housing; Income	Proactive			9/28/16	Non-Payment of Rent
003U000001ecdUG	18357;16348	18357	0	1929	84	5/1/13	1/13/16	Material Goods	Material Goods		Clothing	Proactive			12/8/16	
003U000001ecdUG	18357;16348	18357	0	1929	84	5/1/13	1/13/16	Connection to Community Resource	Coordination of Services		Health Care	Proactive			6/24/16	
003U000001ecdUG	18357;16348	18357	0	1929	84	5/1/13	1/13/16	Connection to Community Resource				Proactive			3/21/16	
003U000001ecdUG	18357;16348	18357	0	1929	84	5/1/13	1/13/16	Housing Stability	Direct Support		Community Involvement	Proactive			10/25/16	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Material Goods	Material Goods		Household Goods	Proactive	3		5/15/17	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Material Goods	Material Goods			Proactive	1		8/23/16	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Material Goods	Material Goods		Household Goods	Proactive	1		3/7/17	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Material Goods	Material Goods		Gift Card		1		2/17/16	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Connection to Community Resource			Toys for Tots		8		12/18/15	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Housing Stability	Housing Stability			Proactive			4/22/16	
003U000001bclYm	18358;16629	18358	0	1951	58	11/25/09	1/14/16	Housing Stability	Direct Support		Toys for Tots	Proactive			11/30/16	
003U000001hJ5We	18367	18367	1	1963	53	3/1/16		Material Goods	Material Goods		Toys for Tots	Proactive			12/22/16	
003U000001hJ5We	18367	18367	1	1963	53	3/1/16		Housing Stability	Outreach			Proactive			7/1/16	
003U0000013FRIC	18408;12828	18408	0	1980	33	7/9/13	3/14/16	Housing Stability	Conflict Resolution/Mediation		Conflict Resolution	Reactive			10/4/16	
003U0000013FRIC	18408;12828	18408	0	1980	33	7/9/13	3/14/16	Housing Stability	Eviction Prevention		Conflict Resolution	Reactive			5/23/16	
003U0000013FRIC	18408;12828	18408	0	1980	33	7/9/13	3/14/16	Housing Stability	Eviction Prevention		Conflict Resolution	Reactive			6/6/16	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Community Involvement				1/27/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Community Involvement				2/6/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Community Involvement				5/21/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Housing				4/9/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Housing				5/12/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Connection to Community Resource			Health Care				5/20/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Housing Stability	Housing Stability						2/7/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Housing Stability	Housing Stability						4/9/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Housing Stability	Housing Stability						5/28/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Housing Stability	Housing Stability		Volunteer Opportunities				1/22/14	
003U0000013FSIi	;11359;18421	18421	0	1964	49	10/22/12	2/28/17	Housing Stability	Housing Stability		Volunteer Opportunities				5/4/14	
003U000001hJ5OQ	18423	18423	1	1991	25	3/22/16	5/31/17	Housing Stability	Housing Stability			Proactive			6/2/16	Relocation
003U000001hJ5OQ	18423	18423	1	1991	25	3/22/16	5/31/17	Housing Stability	Direct Support			Proactive			6/1/17	Relocation
003U000001hJ5OQ	18423	18423	1	1991	25	3/22/16	5/31/17	Housing Stability	Direct Support			Proactive			7/15/16	Relocation
003U000001hJ5OQ	18423	18423	1	1991	25	3/22/16	5/31/17	Housing Stability	Direct Support			Proactive			7/14/16	Relocation
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Direct Support		Community Involvement; Housing	Proactive			1/26/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	New Resident Orientation		Housing	Proactive			3/15/16	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Proactive			1/12/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Direct Support		Employment; Family/Social Relations	Proactive			3/2/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/20/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Direct Support		Community Involvement	Proactive			6/8/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Eviction Prevention	Non-payment of rent		Proactive			3/16/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Eviction Prevention	Non-payment of rent		Proactive			3/16/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Direct Support		Family/Social Relations	Proactive			2/9/17	
003U0000013FPQz	18449;681	18449	0	1960	38	9/5/97	3/7/16	Housing Stability	Direct Support		Family/Social Relations; Life Skills	Proactive			3/9/17	
003U0000013FSZ5	18453;12218	18453	0	1961	51	2/22/13	4/26/17	Housing Stability	Housing Stability		Housing	Proactive			4/26/16	Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	0	1961	51	2/22/13	4/26/17	Housing Stability	New Resident Orientation		Household Goods; Housing	Proactive			4/12/16	Funding Non-Compliance
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Material Goods	Material Goods		Clothing; Coats	Proactive	1		11/29/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Material Goods	Material Goods		Furniture	Proactive	3		9/29/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Material Goods	Material Goods		Back to School Supplies	Proactive	1		9/2/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing; Income	Proactive			12/5/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			4/17/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Community Involvement	Proactive			4/26/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			12/8/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			12/7/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			12/15/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			1/17/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			7/14/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Eviction Prevention	Non-payment of rent		Proactive			1/12/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Furniture; Housing	Proactive			9/29/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Back to School Supplies; Housing	Proactive			9/1/16	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		3/1/17	3/9/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Housing	Proactive			3/20/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Direct Support		Community Involvement; Housing; Safety	Proactive			2/9/17	
003U000001hJhMD	18476	18476	1	1979	37	3/21/16		Housing Stability	Housing Stability		Housing	Reactive			3/30/16	
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Material Goods	Material Goods		Food	Proactive			11/23/16	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			2/1/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Reactive			2/2/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Reactive			2/2/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Reactive			2/2/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			2/7/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Proactive			2/3/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Proactive			2/6/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Advocacy			Proactive			2/3/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Reactive			2/3/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			10/19/16	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Proactive			2/13/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Proactive			2/9/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Proactive			1/24/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Reactive			1/27/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Crisis Intervention/Support			Reactive			1/27/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			1/26/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Eviction Prevention			Reactive			1/27/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			9/20/16	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Conflict Resolution/Mediation			Reactive			1/23/17	Lease Violation(s)
003U000001hKpHk	18478;8696	18478	0	1972	39	8/8/11	2/27/17	Housing Stability	Direct Support			Proactive			1/9/17	Lease Violation(s)
