Contact ID	Yardi ID	Yardi HOH ID	Yardi HoH	Birth year	Age at MI	First Move In	Move Out	Volunteer Job: Volunteer Job Name	Hours Worked	Start Date	Volunteer Job: Leadership Tier	MO Reason
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Planning Committee 2014	1	8/29/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance 2014	1	8/19/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Committees 2015	0.75	9/18/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Meal Serving 2015	0.25	9/30/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Committee Meetings	1	1/29/16	Tier 1	Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Committees 2015	1	1/23/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2015	1	12/23/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance 2014	0.5	3/5/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance 2014	0.5	3/17/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance	1	9/13/13		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Planning Committee 2014	1	5/30/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance	1	7/19/13		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Meal Serving 2015	0.25	3/17/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2015	1	3/17/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2015	1	2/27/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2015	4	2/1/15		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2014	1	12/9/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2014	1	12/23/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Planning Committee 2014	0.5	12/16/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	RC Program Assistance	0.5	12/16/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2014	2	10/29/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Resident Planning Committee 2014	1	10/17/14		Funding Non-Compliance
003U0000013FSZ5	18453;12218	18453	1	1961	51	2/22/13	4/26/17	Event Host 2014	3	10/31/14		Funding Non-Compliance
003U000001mXhb6	18467	18467	1	1991	25	2/17/16	3/27/17	RC Program Assistance 2016	25	9/29/16		Skip
003U000001hKpHk	18478;8696	18478	1	1972	39	8/8/11	2/27/17	RC Program Assistance	1.5	5/16/13		Lease Violation(s)
003U000001hKpHk	18478;8696	18478	1	1972	39	8/8/11	2/27/17	Event Assistance (Small duty)	1	9/19/16	Tier 1	Lease Violation(s)
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committees 2017	1	4/21/17		
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committees 2016	1	6/17/16		
003U000001m55AI	18486	18486	1	1957	58	3/1/16		CLI project Meeting	5	7/20/16	Tier 1	
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committee 2016	2	7/15/16		
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committees 2016	1	3/25/16		
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committees 2016	1	9/30/16		
003U000001m55AI	18486	18486	1	1957	58	3/1/16		Resident Committees 2016	2	9/23/16		
003U000001ealnC	18487;16777;14627	18487	1	1979	35	5/21/14	3/31/17	RC Support (Small role)	0.25	8/17/16	Tier 1	Desired Amenities
003U000001mXhg6	18520	18520	1	1953	63	3/1/16		Beyond Bricks and Mortar 2017	1	5/17/17		
003U000001mXhg6	18520	18520	1	1953	63	3/1/16		Beyond Bricks and Mortar 2017	1	5/17/17		
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Resident Committees 2016	1	2/19/16		Death
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Event Host 2015	1	1/23/15		Death
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Resident Committees 2015	1	1/23/15		Death
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Event Host 2015	4	2/1/15		Death
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Resident Committees 2016	1	6/17/16		Death
003U000001Jwkh1	19816;6058	19816	1	1961	49	12/1/10	9/30/16	Resident Committees 2016	1	7/29/16		Death
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3.5	12/23/15	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	2	3/24/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	1/26/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	1.5	3/31/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	1.5	3/31/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2.5	3/30/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	2/23/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	4/20/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2.5	4/27/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	3.5	1/15/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	3.5	1/22/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	8/11/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	8/18/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	8/25/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	9/8/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	9/15/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	2/9/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	1/12/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	12/29/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	2	11/25/15	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	2/16/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2	8/18/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	2/2/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Small duty)	2	11/17/15	Tier 1	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	10/6/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	5	11/18/15	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	1/19/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	3	11/10/15	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Resident Committee Meetings	1	10/30/15	Tier 1	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	9/29/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	9/22/16	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	4	2/12/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	4	2/10/17	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	6/8/17	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	3	5/25/17	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2.5	6/2/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	12/22/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	12/20/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2	5/26/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	12/15/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	RC Support (Large role)	3	12/8/16	Tier 2	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Host - No Staff	2.5	4/27/17	Tier 3	
003U000001V5zV4	16434;19880	19880	1	1946	48	2/1/94	4/10/16	Event Assistance (Large role)	2.5	5/11/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	1	1/25/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	3	3/3/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	3	3/3/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	2	3/25/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	6	8/2/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Small role)	1	3/17/17	Tier 1	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Small role)	1	6/27/17	Tier 1	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Small role)	1	3/21/17	Tier 1	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	4.5	6/2/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	1.5	9/12/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	5	2/3/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	2.5	8/24/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	8	9/16/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	2	11/9/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	2	2/14/17	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Large role)	2.5	6/28/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	RC Support (Small role)	1	1/31/17	Tier 1	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	1	12/19/16	Tier 2	
003U000001V5zU1	19932;16381	19932	1	1954	60	6/1/14	6/30/16	Event Assistance (Large role)	2	5/11/17	Tier 2	
003U000001mzG51	20026	20026	1	1955	61	6/15/16		Event Assistance (Small duty)	1	9/19/16	Tier 1	
003U000001mzG51	20026	20026	1	1955	61	6/15/16		RC Support (Large role)	0.5	1/31/17	Tier 2	
003U000001sKL2j	20027	20027	1	1962	54	8/1/16		Event Assistance (Small duty)	0.5	11/3/16	Tier 1	
003U000001sKL2j	20027	20027	1	1962	54	8/1/16		Event Assistance (Small duty)	0.25	9/28/16	Tier 1	
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Property Assistance	1	9/30/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	8/31/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	7/31/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Beyond Bricks and Mortar	3.25	4/27/09		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	10/31/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	2	6/1/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	9/30/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	1/31/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Event Host	2	3/1/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Program Planning and Support	1	2/1/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Program Planning and Support	2	5/1/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Program Planning and Support	6	4/1/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	RC Program Assistance	1	11/30/11		
003U0000013FQoa	;359;14668;20038	20038	1	1948	57	11/16/05	10/2/16	Resident Committees 2016	2	7/15/16		
003U0000013FSjo	11618;20046	20046	1	1965	47	11/15/12	10/19/16	RC Program Assistance	1.5	12/11/13		
003U000001mXiHG	20093	20093	1	1989	27	6/3/16		Resident Committees 2017	2	4/14/17		
003U000001mXiHG	20093	20093	1	1989	27	6/3/16		Cleaning 2016	1	7/1/16		
003U000001mXiHG	20093	20093	1	1989	27	6/3/16		Resident Committees 2016	2	9/23/16		
003U000001rCh92	20098	20098	1	1956	60	8/1/16		Resident Committees 2016	30	9/29/16		
003U000001m5CkO	20115;14386	20115	1	1953	61	7/1/14	5/19/16	Resident Committee Meetings	2	2/18/16	Tier 1	
003U000001m5CkO	20115;14386	20115	1	1953	61	7/1/14	5/19/16	Resident Planning Committee	1	11/12/15		
003U000001m5CkO	20115;14386	20115	1	1953	61	7/1/14	5/19/16	Resident Planning Committee	1.5	1/8/16		
003U000001m5CkO	20115;14386	20115	1	1953	61	7/1/14	5/19/16	Resident Committee Meetings	3	3/17/16	Tier 1	
003U000001nX6zM	20134	20134	1	1974	42	6/6/16		Event Host - No Staff	2	3/4/17	Tier 3	
003U000001nX6zM	20134	20134	1	1974	42	6/6/16		Event Host - No Staff	1	2/18/17	Tier 3	
003U000001mXiIn	20140	20140	1	1963	53	6/13/16		RC Program Assistance 2016	35	9/29/16		
003U000001eayjQ	20143	20143	1	1975	42	7/1/16		Resident Committees 2016	1	9/30/16		
003U000001KxLov	14360;20147	20147	1	1980	34	4/24/14	5/26/16	RC Program Assistance 2015	1	1/30/15		
003U000001KxLov	14360;20147	20147	1	1980	34	4/24/14	5/26/16	RC Program Assistance 2015	1	2/27/15		
003U000001KxLov	14360;20147	20147	1	1980	34	4/24/14	5/26/16	RC Program Assistance 2015	2	3/31/15		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Event Host - No Staff	5	12/31/16	Tier 3	
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Event Host	5	8/1/09		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Event Host	1.5	7/1/09		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	National Night Out	2.5	8/1/09		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Resident Speaker's Bureau	5	7/31/12		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	National Night Out	2	7/1/09		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Bulk Mail	4.25	10/24/12		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Special Project	3	12/18/12		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Resident Speaker's Bureau	8	5/9/13		
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	Event Assistance (Small duty)	2	10/31/16	Tier 1	
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	RC Support (Small role)	3.5	11/28/16	Tier 1	
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	RC Support (Small role)	1	12/1/16	Tier 1	
003U0000013FT3R	11059;20177	20177	1	1958	54	8/1/12	7/31/16	National Night Out 2014	1	8/5/14		
003U000001oup7y	20382	20382	1	1954	62	7/1/16		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001oup7y	20382	20382	1	1954	62	7/1/16		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001oup7y	20382	20382	1	1954	62	7/1/16		Event Assistance (Large role)	2	5/11/17	Tier 2	
003U0000013FSTY	;189;20398	20398	1	1962	44	12/28/06	5/31/17	Flyering/Door Knocking 2015	1	3/25/15		
003U0000013FSTY	;189;20398	20398	1	1962	44	12/28/06	5/31/17	Cleaning 2015	1	1/21/15		
003U0000013FSTY	;189;20398	20398	1	1962	44	12/28/06	5/31/17	Cleaning 2015	1	2/18/15		
003U0000013FSTY	;189;20398	20398	1	1962	44	12/28/06	5/31/17	Cleaning 2015	1	3/25/15		
0030B00001tEpwZ	20414	20414	1	1960	56	9/1/16		RC Support (Small role)	0.25	9/9/16	Tier 1	
003U000001V5zYc	8127;20476	20476	1	1968	41	10/7/08	6/28/16	Event Assistance (Small duty)	7	9/16/16	Tier 1	
003U000001V5zYc	8127;20476	20476	1	1968	41	10/7/08	6/28/16	RC Support (Small role)	2.5	11/28/16	Tier 1	
003U000001rASBc	20613	20613	1	1962	54	7/26/16		Event Host 2016	5	9/29/16		
003U000001rASBc	20613	20613	1	1962	54	7/26/16		RC Program Assistance 2016	20	9/29/16		
003U000001rASBc	20613	20613	1	1962	54	7/26/16		Resident Committees 2016	20	9/29/16		
003U000001mXiOR	17396;20680	20680	1	1979	36	11/13/15	7/14/16	Resident Committees 2016	2	9/23/16		
0030B00001tvrAK	20689	20689	1	1971	45	9/7/16		Event Assistance (Large role)	1	12/21/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	4	9/28/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Small role)	0.5	3/3/17	Tier 1	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	8	4/4/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	8	4/4/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	1.5	6/29/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	2	10/18/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	3	11/4/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	2	2/3/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	3	10/6/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	1.5	9/16/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	2	10/6/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	5	10/7/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	2	6/7/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		RC Support (Large role)	2	6/7/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Small duty)	1	2/7/17	Tier 1	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	1	12/19/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	1	12/19/16	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	10	5/5/17	Tier 2	
0030B00001tEpwy	20701	20701	1	1953	63	9/2/16		Event Assistance (Large role)	6	5/5/17	Tier 2	
003U0000013FSju	18094;13159;20733	20733	1	1987	27	8/23/13	5/12/17	Resident Committee Meetings	0.75	4/22/15	Tier 1	Blank
003U0000013FSju	18094;13159;20733	20733	1	1987	27	8/23/13	5/12/17	Resident Planning Committee	1	12/20/13		Blank
003U0000013FSju	18094;13159;20733	20733	1	1987	27	8/23/13	5/12/17	RC Program Assistance 2015	1	1/23/15		Blank
003U000001V5zBH	14763;20737	20737	1	1958	56	9/5/14	3/31/17	Event Host - No Staff	5	12/31/16	Tier 3	Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zBH	14763;20737	20737	1	1958	56	9/5/14	3/31/17	Event Assistance (Small duty)	7	9/16/16	Tier 1	Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zBH	14763;20737	20737	1	1958	56	9/5/14	3/31/17	RC Support (Small role)	3.5	11/28/16	Tier 1	Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zBH	14763;20737	20737	1	1958	56	9/5/14	3/31/17	RC Support (Large role)	4	10/31/16	Tier 2	Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zBH	14763;20737	20737	1	1958	56	9/5/14	3/31/17	Event Assistance (Small duty)	2	4/12/16	Tier 1	Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001m55ef	17295;19857;20773	20773	1	1964	52	10/6/15	11/30/16	Resident Planning Committee	2	3/11/16		
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	Special Project 2016	0.25	12/10/15		
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	Resident Committee Meetings	3	10/19/15	Tier 1	
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	Cleaning 2014	0.25	11/27/14		
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	RC Support (Small role)	1	2/24/17	Tier 1	
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	RC Support (Small role)	1	2/24/17	Tier 1	
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	Event Host 2016	1	6/24/16		
003U000001FQvha	15285;20782	20782	1	1957	57	10/1/14	9/6/16	Resident Committee 2016	1	7/29/16		
0030B00001vGOhB	20800	20800	1	1962	54	10/18/16		Event Assistance (Large role)	1	3/4/17	Tier 2	
0030B00001xso9d	fam38868	20801	0	1982	35	9/2/16	8/31/17	RC Support (Large role)	0.5	1/31/17	Tier 2	Personal Safety
0030B00001tF8xa	20801	20801	1	1985	32	9/2/16	8/31/17	RC Support (Large role)	0.5	1/31/17	Tier 2	Personal Safety
0030B00001tF8xa	20801	20801	1	1985	32	9/2/16	8/31/17	RC Support (Large role)	1	12/7/16	Tier 2	Personal Safety
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	2	2/22/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	60	10/25/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Volunteer Program Assistance	1	8/21/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Volunteer Program Assistance	1	8/6/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	RC Program Assistance	5.75	11/19/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	1.5	1/4/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	2	1/8/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Bulk Mail	3.25	10/24/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	1.5	11/9/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Meal Serving	7.5	8/10/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	RC Program Assistance	3	4/26/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee 2014	1.5	5/16/14		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Planning Committee	1.5	6/21/13		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Meal Serving	5	12/22/12		
003U0000013FRo5	8375;20810	20810	1	1955	56	7/15/11	5/31/17	Resident Committees 2015	2	2/27/15		
0030B00001vElhL	20857	20857	1	1959	57	10/15/16		Event Assistance (Large role)	4	4/4/17	Tier 2	
0030B00001vElhL	20857	20857	1	1959	57	10/15/16		Event Assistance (Large role)	4	4/4/17	Tier 2	
0030B00001vElhL	20857	20857	1	1959	57	10/15/16		RC Support (Large role)	2	6/7/17	Tier 2	
0030B00001vElhL	20857	20857	1	1959	57	10/15/16		RC Support (Large role)	2	6/7/17	Tier 2	
0030B00001vElhL	20857	20857	1	1959	57	10/15/16		RC Support (Small role)	0.5	2/24/17	Tier 1	
