Contact ID,Yardi ID,Yardi HOH ID,HOH,Birth Year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Start Date,Move Out,Campaign Type,Reason,Sub-Type,MO Reason
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-01-08T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-01-12T00:00:00Z,,Class,,Educational,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-01-15T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-07-29T00:00:00Z,,Food Shelf,Proactive,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-07-28T00:00:00Z,,Class,Proactive,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-07-08T00:00:00Z,,Food Shelf,Proactive,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-07-15T00:00:00Z,,Food Shelf,Proactive,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-02-09T00:00:00Z,,Class,,Educational,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-02-26T00:00:00Z,,Property Meeting,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-04T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-21T00:00:00Z,,Class,,Educational,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-11T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-08T00:00:00Z,,Property Meeting,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-15T00:00:00Z,,Community Meal,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-05T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-03-24T00:00:00Z,,Class,,Educational,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-01T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-11T00:00:00Z,,Property Meeting,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-07T00:00:00Z,,Movie Night,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-08T00:00:00Z,,Food Shelf,,Social,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,2016-04-15T00:00:00Z,,Food Shelf,,Social,
003U000001V5zLx,16437,16437,1,1956,57,2012-11-01T00:00:00Z,true,2015-11-01T00:00:00Z,true,true,2012,2015-10-08T00:00:00Z,,Property Meeting,,Social,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-12-07T00:00:00Z,2015-04-30T00:00:00Z,Community Meal,Proactive,Social,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-04-21T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-05-12T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-05-19T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-06-16T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-06-02T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-05-26T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-06-23T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-04-14T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-04-07T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-06-09T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-04-28T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-05-05T00:00:00Z,2015-04-30T00:00:00Z,PET Phase 1,,Educational,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-09-29T00:00:00Z,2015-04-30T00:00:00Z,Community Meal,Proactive,Social,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-10-24T00:00:00Z,2015-04-30T00:00:00Z,Bingo/Game Night,Proactive,Social,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-07-28T00:00:00Z,2015-04-30T00:00:00Z,Movie Night,Proactive,Social,
003U0000019IBYC,16668;13905,16668,0,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-06-29T00:00:00Z,2015-04-30T00:00:00Z,Community Meal,Proactive,Social,
003U000001V5ymv,16742;9781,16742,0,1983,29,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-04-09T00:00:00Z,2015-06-30T00:00:00Z,Field Trip/Outing,,Educational,
003U000001V60YE,fam28695;fam35001;fam43521,16742,0,2005,6,2011-05-27T00:00:00Z,true,2014-05-27T00:00:00Z,true,true,2011,2014-01-09T00:00:00Z,2015-06-30T00:00:00Z,Campfire,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2016-02-16T00:00:00Z,2016-12-31T00:00:00Z,Property Meeting,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2016-05-31T00:00:00Z,2016-12-31T00:00:00Z,Community Meal,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2016-08-18T00:00:00Z,2016-12-31T00:00:00Z,Community Meal,Proactive,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2014-08-07T00:00:00Z,2016-12-31T00:00:00Z,Community Meal,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2014-12-08T00:00:00Z,2016-12-31T00:00:00Z,Community Meal,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2015-02-13T00:00:00Z,2016-12-31T00:00:00Z,Field Trip/Outing,,Educational,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2014-11-06T00:00:00Z,2016-12-31T00:00:00Z,Property Meeting,,Social,
003U000001iv7Na,13410;16843,16843,0,1959,55,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,2015-02-12T00:00:00Z,2016-12-31T00:00:00Z,Property Meeting,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-05-22T00:00:00Z,2017-05-31T00:00:00Z,Community Meal,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-08-16T00:00:00Z,2017-05-31T00:00:00Z,Community Meal,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-08-28T00:00:00Z,2017-05-31T00:00:00Z,Community Meal,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-10-30T00:00:00Z,2017-05-31T00:00:00Z,Community Meal,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-01-13T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-02-10T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-05-12T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-06-09T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-07-14T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-08-11T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-09-29T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-10-27T00:00:00Z,2017-05-31T00:00:00Z,Food Shelf,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-01-28T00:00:00Z,2017-05-31T00:00:00Z,Property Meeting,,Social,
003U0000013FT2W,13015;16895,16895,0,1964,49,2013-07-01T00:00:00Z,true,2016-07-01T00:00:00Z,true,true,2013,2014-09-18T00:00:00Z,2017-05-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-10-03T00:00:00Z,2015-10-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-12-11T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-06T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-08T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-13T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-14T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-15T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-20T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-22T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-01-28T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-04T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-10T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-11T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-12T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-19T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-25T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-02-26T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-03T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-04T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-05T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-10T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-11T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-15T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-03-24T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-04-15T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-04-22T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-04-25T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-05-06T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-06-16T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-06-25T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-06-15T00:00:00Z,2015-10-31T00:00:00Z,Community Meal,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-07-17T00:00:00Z,2015-10-31T00:00:00Z,Community Meal,,Social,
003U000001V60QF,fam30613;fam40461;fam43478,17173,0,2013,0,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-07-17T00:00:00Z,2015-10-31T00:00:00Z,Community Meal,,Social,
003U000001V5znh,12759;17173,17173,0,1983,31,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-07-17T00:00:00Z,2015-10-31T00:00:00Z,Community Meal,,Social,
003U000001V5znh,12759;17173,17173,0,1983,31,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-07-06T00:00:00Z,2015-10-31T00:00:00Z,Doctor Visit,,Educational,
003U000001V5znh,12759;17173,17173,0,1983,31,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-07-13T00:00:00Z,2015-10-31T00:00:00Z,Property Meeting,,Social,
003U000001V5znh,12759;17173,17173,0,1983,31,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2015-06-15T00:00:00Z,2015-10-31T00:00:00Z,Community Meal,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-09-16T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-10-11T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-06T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-07T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-08T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-12T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-13T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-18T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-19T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-11-25T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-12-02T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-12-04T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-12-09T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5zt6,fam30612;fam40460;fam43477,17173,0,2008,5,2013-07-26T00:00:00Z,true,2016-07-26T00:00:00Z,true,true,2013,2014-12-10T00:00:00Z,2015-10-31T00:00:00Z,Campfire,,Social,
003U000001V5ygO,17273;13676,17273,0,1960,54,2013-11-26T00:00:00Z,true,2016-11-26T00:00:00Z,true,true,2013,2016-10-27T00:00:00Z,2015-09-30T00:00:00Z,Property Meeting,Proactive,Social,
003U000001V5ygO,17273;13676,17273,0,1960,54,2013-11-26T00:00:00Z,true,2016-11-26T00:00:00Z,true,true,2013,2016-08-25T00:00:00Z,2015-09-30T00:00:00Z,Property Meeting,Reactive,Social,
003U000001V5ygO,17273;13676,17273,0,1960,54,2013-11-26T00:00:00Z,true,2016-11-26T00:00:00Z,true,true,2013,2014-06-24T00:00:00Z,2015-09-30T00:00:00Z,Community Meal,,Social,
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-01-07T00:00:00Z,2017-08-15T00:00:00Z,Community Meal,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-05-06T00:00:00Z,2017-08-15T00:00:00Z,Community Meal,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-01-08T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-01-22T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-02-05T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-02-19T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-03-05T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-04-02T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2014-05-07T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U0000013FRsH,17448;9823,17448,0,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,2015-03-11T00:00:00Z,2017-08-15T00:00:00Z,Movie Night,,Social,Desired Amenities
003U000001XeFDU,17715;13620;15317,17715,0,1959,55,2013-11-08T00:00:00Z,true,2016-11-08T00:00:00Z,true,true,2013,2016-05-27T00:00:00Z,2015-11-30T00:00:00Z,Property Meeting,,Social,
