Contact ID,Yardi ID,Yardi HOH ID,Yardi HoH,Birth year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Move Out,Volunteer Job: Volunteer Job Name,Volunteer_Job_Name_Broad,Hours Worked,Start Date,Volunteer Job: Leadership Tier,MO Reason
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,RC Program Assistance,Assistance/Support,0.25,2013-03-20T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,Meal Serving,Assistance/Support,2,2013-11-06T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,RC Program Assistance,Assistance/Support,0.5,2013-01-03T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,Event Host,Leader/Host,1,2013-06-12T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,RC Program Assistance,Assistance/Support,1,2012-11-19T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,Meal Serving,Assistance/Support,2,2014-02-28T00:00:00Z,,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,Event Assistance,Assistance/Support,1,2014-02-28T00:00:00Z,Tier 1,Desired Amenities
003U0000013FRsH,17448;9823,17448,1,1977,35,2012-03-15T00:00:00Z,true,2015-03-15T00:00:00Z,true,true,2012,8/15/17,Event Assistance,Assistance/Support,1,2014-03-04T00:00:00Z,Tier 2,Desired Amenities
003U0000013FSgW,17506;9620,17506,1,1993,18,2012-02-28T00:00:00Z,true,2015-02-28T00:00:00Z,true,true,2012,2/2/16,RC Program Assistance,Assistance/Support,0.5,2013-06-08T00:00:00Z,,Funding Non-Compliance
003U0000013FQtD,13451;17527,17527,1,1952,61,2013-10-01T00:00:00Z,true,2016-10-01T00:00:00Z,true,true,2013,11/30/15,RC Program Assistance,Assistance/Support,5,2015-10-19T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.25,2013-02-26T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.25,2013-03-19T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.75,2013-03-29T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,Flyering/Door Knocking,Assistance/Support,0.25,2013-03-05T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.75,2013-11-15T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.75,2013-11-01T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,Landscaping,Assistance/Support,0.25,2013-05-17T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,3.5,2013-04-05T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.25,2013-04-30T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.5,2012-11-14T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,Landscaping,Assistance/Support,320,2013-08-16T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,2.5,2013-08-06T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,3.5,2013-04-19T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,3.5,2013-04-30T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,0.5,2013-06-07T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,3,2013-06-04T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,Landscaping,Assistance/Support,8,2013-06-18T00:00:00Z,,
003U0000013FO7i,17704;9307,17704,1,1964,47,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,10/14/15,RC Program Assistance,Assistance/Support,2.25,2013-06-04T00:00:00Z,,
003U0000013FSJj,17864;5791,17864,1,1952,59,2010-11-03T00:00:00Z,true,2013-11-03T00:00:00Z,true,true,2010,12/31/15,RC Program Assistance,Assistance/Support,3,2013-10-01T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,RC Program Assistance,Assistance/Support,0.5,2014-08-05T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,Beyond Bricks and Mortar,Meeting/Committee,8,2013-05-30T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,Donation Drive,Assistance/Support,1,2014-06-26T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,Help Shelf,Assistance/Support,0.25,2014-05-08T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,Resident Committee Meetings,Meeting/Committee,1,2015-01-23T00:00:00Z,,
003U0000013FShP,17917;9891,17917,1,1964,48,2012-04-16T00:00:00Z,true,2015-04-16T00:00:00Z,true,true,2012,12/31/15,Help Shelf,Assistance/Support,0.5,2014-10-30T00:00:00Z,,
003U0000013r7ly,18044;11343,18044,1,1959,54,2012-12-06T00:00:00Z,true,2015-12-06T00:00:00Z,true,true,2012,8/31/16,Resident Planning Committee,Meeting/Committee,1,2014-09-19T00:00:00Z,,Skip
003U0000013FSjy,13242;18053,18053,1,1993,21,2013-10-01T00:00:00Z,true,2016-10-01T00:00:00Z,true,true,2013,1/31/16,RC Program Assistance,Assistance/Support,1.5,2013-12-11T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2011-08-31T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Property Assistance,Assistance/Support,1,2011-09-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Movie Night Host,Leader/Host,2,2013-02-20T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,2,2013-02-22T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Event Host,Leader/Host,1,2013-03-28T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2011-07-31T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Bulk Mail,Assistance/Support,2.5,2011-11-07T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2011-10-31T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,2,2011-06-01T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2011-09-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Program Planning and Support,Assistance/Support,1,2011-03-01T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2012-02-16T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2011-11-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Program Planning and Support,Assistance/Support,1,2011-05-01T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,60,2012-10-25T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Program Planning and Support,Assistance/Support,1,2011-04-01T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2012-08-06T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,5.75,2013-11-19T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,2,2013-01-08T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1.5,2013-01-04T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,2,2011-12-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1,2012-04-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Bulk Mail,Assistance/Support,4.25,2012-10-24T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1.5,2013-06-21T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1.5,2012-11-09T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,3,2013-04-26T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1,2012-04-27T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,1,2012-05-18T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Meal Serving,Assistance/Support,7.5,2013-08-10T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Resident Planning Committee,Meeting/Committee,36,2013-10-30T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,Meal Serving,Assistance/Support,5,2012-12-22T00:00:00Z,,
003U000001mXhHS,7566;18239,18239,1,1963,47,2011-02-03T00:00:00Z,true,2014-02-03T00:00:00Z,true,true,2011,12/31/15,RC Program Assistance,Assistance/Support,1,2012-12-18T00:00:00Z,,
003U000001ecdUG,18357;16348,18357,1,1929,84,2013-05-01T00:00:00Z,true,2016-05-01T00:00:00Z,true,true,2013,1/13/16,Event Assistance,Assistance/Support,4,2015-11-06T00:00:00Z,Tier 2,
003U000001ecdUG,18357;16348,18357,1,1929,84,2013-05-01T00:00:00Z,true,2016-05-01T00:00:00Z,true,true,2013,1/13/16,RC Support,Assistance/Support,2,2015-10-22T00:00:00Z,Tier 2,
003U0000013FRnZ,18365;8376,18365,1,1962,49,2011-06-24T00:00:00Z,true,2014-06-24T00:00:00Z,true,true,2011,5/14/16,Connect,Assistance/Support,1,2012-07-12T00:00:00Z,,
003U0000013FRnZ,18365;8376,18365,1,1962,49,2011-06-24T00:00:00Z,true,2014-06-24T00:00:00Z,true,true,2011,5/14/16,Bulk Mail,Assistance/Support,2.75,2012-10-25T00:00:00Z,,
003U0000013FRnZ,18365;8376,18365,1,1962,49,2011-06-24T00:00:00Z,true,2014-06-24T00:00:00Z,true,true,2011,5/14/16,Meal Serving,Assistance/Support,1,2013-08-10T00:00:00Z,,
003U0000013FRnZ,18365;8376,18365,1,1962,49,2011-06-24T00:00:00Z,true,2014-06-24T00:00:00Z,true,true,2011,5/14/16,Event Host,Leader/Host,3,2014-02-02T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Resident Committee Meetings,Meeting/Committee,2,2015-05-08T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,RC Program Assistance,Assistance/Support,1,2014-08-27T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Community Leadership Institute,Meeting/Committee,4,2015-06-30T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2,2015-06-24T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Resident Committee Meetings,Meeting/Committee,4,2015-05-31T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Resident Planning Committee,Meeting/Committee,1.5,2014-08-22T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2,2015-10-27T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2,2015-05-31T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2,2015-12-16T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Event Host,Leader/Host,2,2016-01-29T00:00:00Z,Tier 3,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,RC Program Assistance,Assistance/Support,1,2014-07-02T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,RC Program Assistance,Assistance/Support,2,2014-06-25T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,RC Program Assistance,Assistance/Support,3,2014-06-20T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,RC Program Assistance,Assistance/Support,3,2013-11-14T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Meal Serving,Assistance/Support,3,2013-08-10T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Cleaning,Assistance/Support,2,2016-05-25T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2,2015-10-22T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Community Leadership Institute,Meeting/Committee,9,2015-10-23T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Resident Committee Meetings,Meeting/Committee,2,2015-02-27T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Event Host,Leader/Host,1,2015-02-01T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Movie Night Host,Leader/Host,2.75,2015-02-27T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,Help Shelf,Assistance/Support,0.5,2014-12-08T00:00:00Z,,
003U0000013FRIC,18408;12828,18408,1,1980,33,2013-07-09T00:00:00Z,true,2016-07-09T00:00:00Z,true,true,2013,3/14/16,BINGO,Assistance/Support,2,2014-10-17T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Floor Monitor,Leader/Host,1,2013-12-05T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,RC Program Assistance,Assistance/Support,0.25,2013-09-20T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,RC Program Assistance,Assistance/Support,1.5,2013-09-19T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Resident Planning Committee,Meeting/Committee,2.5,2014-05-16T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Resident Planning Committee,Meeting/Committee,0.25,2014-05-17T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Resident Planning Committee,Meeting/Committee,0.25,2014-05-15T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,RC Program Assistance,Assistance/Support,3,2014-05-26T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,RC Program Assistance,Assistance/Support,0.25,2014-05-28T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,RC Program Assistance,Assistance/Support,2,2014-05-26T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Floor Monitor,Leader/Host,3,2014-01-30T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Floor Monitor,Leader/Host,1,2014-01-16T00:00:00Z,,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Resident Committee Meetings,Meeting/Committee,1,2014-04-17T00:00:00Z,Tier 1,
003U0000013FSIi,;11359;18421,18421,1,1964,49,2012-10-22T00:00:00Z,true,2015-10-22T00:00:00Z,true,true,2012,2/28/17,Speaker's Bureau Public Speaking Event,Assistance/Support,2,2014-01-30T00:00:00Z,Tier 3,
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Committee Meetings,Meeting/Committee,1,2015-05-01T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Committee Meetings,Meeting/Committee,1.25,2015-05-22T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Event Host,Leader/Host,3,2015-05-27T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,RC Program Assistance,Assistance/Support,1,2014-09-09T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Planning Committee,Meeting/Committee,1,2014-09-19T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,RC Program Assistance,Assistance/Support,1,2014-08-05T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Planning Committee,Meeting/Committee,1,2014-08-29T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,RC Program Assistance,Assistance/Support,1,2014-08-19T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Committee Meetings,Meeting/Committee,0.75,2015-09-18T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Meal Serving,Assistance/Support,0.25,2015-09-30T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Committee Meetings,Meeting/Committee,1,2016-01-29T00:00:00Z,Tier 1,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Resident Committee Meetings,Meeting/Committee,1,2015-01-23T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,Event Host,Leader/Host,1,2014-12-23T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,RC Program Assistance,Assistance/Support,0.5,2014-03-05T00:00:00Z,,Funding Non-Compliance
003U0000013FSZ5,18453;12218,18453,1,1961,51,2013-02-22T00:00:00Z,true,2016-02-22T00:00:00Z,true,true,2013,4/26/17,RC Program Assistance,Assistance/Support,0.5,2014-03-17T00:00:00Z,,Funding Non-Compliance
